site_gaw_id,year,month,day,hour,minute,second,year,month,day,hour,minute,second,value,value_unc,nvalue,latitude,longitude,altitude,elevation,intake_height,flask_no,ORG_QCflag,QCflag,instrument,measurement_method,scale
CGO,1981,7,1,0,0,0,-999,-9,-9,-9,-9,-9,299.365,0.533,55,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1981,8,1,0,0,0,-999,-9,-9,-9,-9,-9,-999.999,-999.999,-9,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,3,1,1,17
CGO,1981,9,1,0,0,0,-999,-9,-9,-9,-9,-9,300.471,0.644,79,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1981,10,1,0,0,0,-999,-9,-9,-9,-9,-9,300.79,0.496,76,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1981,11,1,0,0,0,-999,-9,-9,-9,-9,-9,301.242,0.526,102,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1981,12,1,0,0,0,-999,-9,-9,-9,-9,-9,301.307,0.45,82,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,1,1,0,0,0,-999,-9,-9,-9,-9,-9,301.378,0.453,104,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,2,1,0,0,0,-999,-9,-9,-9,-9,-9,301.476,0.465,94,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,3,1,0,0,0,-999,-9,-9,-9,-9,-9,301.831,0.513,101,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,4,1,0,0,0,-999,-9,-9,-9,-9,-9,301.881,0.615,101,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,5,1,0,0,0,-999,-9,-9,-9,-9,-9,302.348,0.643,86,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,6,1,0,0,0,-999,-9,-9,-9,-9,-9,303.131,0.44,115,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,7,1,0,0,0,-999,-9,-9,-9,-9,-9,303.199,0.489,118,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,8,1,0,0,0,-999,-9,-9,-9,-9,-9,303.406,0.516,122,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,9,1,0,0,0,-999,-9,-9,-9,-9,-9,303.563,0.469,109,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,10,1,0,0,0,-999,-9,-9,-9,-9,-9,304.342,0.671,109,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,11,1,0,0,0,-999,-9,-9,-9,-9,-9,304.35,0.557,117,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1982,12,1,0,0,0,-999,-9,-9,-9,-9,-9,303.988,0.495,112,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,1,1,0,0,0,-999,-9,-9,-9,-9,-9,304.211,0.514,108,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,2,1,0,0,0,-999,-9,-9,-9,-9,-9,304.049,0.695,80,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
CGO,1983,3,1,0,0,0,-999,-9,-9,-9,-9,-9,303.737,0.509,113,-40.68,144.69,-999.999,94,-999.999,-999.999,-999.999,1,1,1,17
