FID,ID,X,Y,RASTERVALU
108,407,-166.250000000000000,60.250000000000000,3.509840010000000
109,408,-166.250000000000000,53.750000000000000,-9999.000000000000000
110,419,-165.750000000000000,68.750000000000000,2.501640080000000
111,420,-165.750000000000000,68.250000000000000,-9999.000000000000000
112,421,-165.750000000000000,66.250000000000000,2.811959980000000
113,422,-165.750000000000000,65.750000000000000,2.813600060000000
114,423,-165.750000000000000,65.250000000000000,3.230279920000000
115,424,-165.750000000000000,64.750000000000000,-9999.000000000000000
116,425,-165.750000000000000,61.750000000000000,3.693639990000000
117,426,-165.750000000000000,60.250000000000000,3.690200090000000
118,437,-165.250000000000000,68.750000000000000,2.609679940000000
119,438,-165.250000000000000,68.250000000000000,2.685199980000000
120,439,-165.250000000000000,66.250000000000000,2.821360110000000
121,440,-165.250000000000000,65.750000000000000,2.726039890000000
122,441,-165.250000000000000,65.250000000000000,3.199120040000000
123,442,-165.250000000000000,64.750000000000000,3.140399930000000
124,443,-165.250000000000000,62.250000000000000,3.508160110000000
125,444,-165.250000000000000,61.750000000000000,3.420079950000000
126,445,-165.250000000000000,61.250000000000000,-9999.000000000000000
127,456,-164.750000000000000,68.750000000000000,2.591720100000000
128,457,-164.750000000000000,68.250000000000000,2.543640140000000
129,458,-164.750000000000000,66.250000000000000,2.874360080000000
130,459,-164.750000000000000,65.750000000000000,2.672120090000000
131,460,-164.750000000000000,65.250000000000000,3.128319980000000
132,461,-164.750000000000000,64.750000000000000,3.085680010000000
133,462,-164.750000000000000,62.750000000000000,3.429759980000000
134,463,-164.750000000000000,62.250000000000000,3.393759970000000
135,464,-164.750000000000000,61.750000000000000,3.490119930000000
136,465,-164.750000000000000,61.250000000000000,3.636559960000000
137,466,-164.750000000000000,60.750000000000000,3.525599960000000
138,477,-164.250000000000000,68.750000000000000,2.615200040000000
139,478,-164.250000000000000,68.250000000000000,2.563519950000000
140,479,-164.250000000000000,67.750000000000000,-9999.000000000000000
141,480,-164.250000000000000,66.250000000000000,2.873960020000000
142,481,-164.250000000000000,65.750000000000000,2.579880000000000
143,482,-164.250000000000000,65.250000000000000,2.732239960000000
144,483,-164.250000000000000,64.750000000000000,-9999.000000000000000
145,484,-164.250000000000000,62.750000000000000,3.239320040000000
146,485,-164.250000000000000,62.250000000000000,3.295959950000000
147,486,-164.250000000000000,61.750000000000000,3.416320090000000
148,487,-164.250000000000000,61.250000000000000,3.556679960000000
149,488,-164.250000000000000,60.250000000000000,-9999.000000000000000
150,489,-164.250000000000000,54.750000000000000,-9999.000000000000000
151,500,-163.750000000000000,68.750000000000000,2.431959870000000
152,501,-163.750000000000000,68.250000000000000,2.375360010000000
153,502,-163.750000000000000,67.750000000000000,2.673079970000000
154,503,-163.750000000000000,67.250000000000000,-9999.000000000000000
155,504,-163.750000000000000,65.750000000000000,2.660480020000000
156,505,-163.750000000000000,65.250000000000000,2.563600060000000
157,506,-163.750000000000000,64.750000000000000,-9999.000000000000000
158,507,-163.750000000000000,62.750000000000000,3.353399990000000
159,508,-163.750000000000000,62.250000000000000,3.289160010000000
160,509,-163.750000000000000,61.750000000000000,3.404479980000000
161,510,-163.750000000000000,61.250000000000000,3.521719930000000
162,511,-163.750000000000000,60.250000000000000,3.878880020000000
163,512,-163.750000000000000,54.750000000000000,-9999.000000000000000
164,524,-163.250000000000000,69.250000000000000,2.578399900000000
165,525,-163.250000000000000,68.750000000000000,2.450759890000000
166,526,-163.250000000000000,68.250000000000000,2.347800020000000
167,527,-163.250000000000000,67.750000000000000,2.543359990000000
168,528,-163.250000000000000,67.250000000000000,-9999.000000000000000
169,529,-163.250000000000000,65.750000000000000,2.241439820000000
170,530,-163.250000000000000,65.250000000000000,2.782520060000000
171,531,-163.250000000000000,64.750000000000000,3.427400110000000
172,532,-163.250000000000000,62.750000000000000,3.401160000000000
173,533,-163.250000000000000,62.250000000000000,3.277280090000000
174,534,-163.250000000000000,61.750000000000000,3.444200040000000
175,535,-163.250000000000000,61.250000000000000,3.494560000000000
176,536,-163.250000000000000,60.750000000000000,3.628599880000000
177,537,-163.250000000000000,60.250000000000000,3.814680100000000
178,538,-163.250000000000000,54.750000000000000,-9999.000000000000000
179,550,-162.750000000000000,69.750000000000000,2.244319920000000
180,551,-162.750000000000000,69.250000000000000,2.475519900000000
181,552,-162.750000000000000,68.750000000000000,2.366680150000000
182,553,-162.750000000000000,68.250000000000000,2.093280080000000
183,554,-162.750000000000000,67.750000000000000,2.777479890000000
184,555,-162.750000000000000,67.250000000000000,2.818840030000000
185,556,-162.750000000000000,65.750000000000000,2.615760090000000
186,557,-162.750000000000000,65.250000000000000,2.549920080000000
187,558,-162.750000000000000,64.750000000000000,3.011480090000000
188,559,-162.750000000000000,62.750000000000000,3.101520060000000
189,560,-162.750000000000000,62.250000000000000,3.290200000000000
190,561,-162.750000000000000,61.750000000000000,3.476599930000000
191,562,-162.750000000000000,61.250000000000000,3.486680030000000
192,563,-162.750000000000000,60.750000000000000,3.593400000000000
193,564,-162.750000000000000,60.250000000000000,3.771919970000000
194,565,-162.750000000000000,55.250000000000000,3.914560080000000
195,577,-162.250000000000000,69.750000000000000,2.183720110000000
196,578,-162.250000000000000,69.250000000000000,2.250479940000000
197,579,-162.250000000000000,68.750000000000000,2.301520110000000
198,580,-162.250000000000000,68.250000000000000,2.411119940000000
199,581,-162.250000000000000,67.750000000000000,2.536959890000000
200,582,-162.250000000000000,67.250000000000000,2.543200020000000
201,583,-162.250000000000000,66.750000000000000,-9999.000000000000000
202,584,-162.250000000000000,65.750000000000000,2.667559860000000
203,585,-162.250000000000000,65.250000000000000,2.850759980000000
204,586,-162.250000000000000,64.750000000000000,-9999.000000000000000
205,587,-162.250000000000000,63.250000000000000,3.308079960000000
206,588,-162.250000000000000,62.750000000000000,3.092200040000000
207,589,-162.250000000000000,62.250000000000000,3.427599910000000
208,590,-162.250000000000000,61.750000000000000,3.478879930000000
209,591,-162.250000000000000,61.250000000000000,3.496279950000000
210,592,-162.250000000000000,60.750000000000000,3.581439970000000
211,593,-162.250000000000000,60.250000000000000,-9999.000000000000000
212,594,-162.250000000000000,55.250000000000000,3.641279940000000
213,605,-161.750000000000000,70.250000000000000,1.960640070000000
214,606,-161.750000000000000,69.750000000000000,2.124320030000000
215,607,-161.750000000000000,69.250000000000000,2.312520030000000
216,608,-161.750000000000000,68.750000000000000,2.197439910000000
217,609,-161.750000000000000,68.250000000000000,1.706399920000000
218,610,-161.750000000000000,67.750000000000000,2.109960080000000
219,611,-161.750000000000000,67.250000000000000,-9999.000000000000000
220,612,-161.750000000000000,66.750000000000000,-9999.000000000000000
221,613,-161.750000000000000,65.750000000000000,2.815360070000000
222,614,-161.750000000000000,65.250000000000000,2.889440060000000
223,615,-161.750000000000000,63.250000000000000,3.002439980000000
224,616,-161.750000000000000,62.750000000000000,3.053040030000000
225,617,-161.750000000000000,62.250000000000000,3.427239890000000
226,618,-161.750000000000000,61.750000000000000,3.413000110000000
227,619,-161.750000000000000,61.250000000000000,3.506599900000000
228,620,-161.750000000000000,60.750000000000000,3.569720030000000
229,621,-161.750000000000000,60.250000000000000,3.635159970000000
230,622,-161.750000000000000,59.750000000000000,-9999.000000000000000
231,623,-161.750000000000000,59.250000000000000,-9999.000000000000000
232,624,-161.750000000000000,58.750000000000000,-9999.000000000000000
233,625,-161.750000000000000,55.750000000000000,3.887120010000000
234,636,-161.250000000000000,70.250000000000000,1.962800030000000
235,637,-161.250000000000000,69.750000000000000,2.045040130000000
236,638,-161.250000000000000,69.250000000000000,1.986760020000000
237,639,-161.250000000000000,68.750000000000000,1.907240030000000
238,640,-161.250000000000000,68.250000000000000,2.499720100000000
239,641,-161.250000000000000,67.750000000000000,1.764759900000000
240,642,-161.250000000000000,67.250000000000000,2.709280010000000
241,643,-161.250000000000000,66.750000000000000,-9999.000000000000000
242,644,-161.250000000000000,65.750000000000000,2.247359990000000
243,645,-161.250000000000000,65.250000000000000,2.908360000000000
244,646,-161.250000000000000,63.250000000000000,3.077960010000000
245,647,-161.250000000000000,62.750000000000000,3.166800020000000
246,648,-161.250000000000000,62.250000000000000,3.091160060000000
247,649,-161.250000000000000,61.750000000000000,3.445800070000000
248,650,-161.250000000000000,61.250000000000000,3.472719910000000
249,651,-161.250000000000000,60.750000000000000,3.502120020000000
250,652,-161.250000000000000,60.250000000000000,3.554919960000000
251,653,-161.250000000000000,59.750000000000000,3.584559920000000
252,654,-161.250000000000000,59.250000000000000,3.600440030000000
253,655,-161.250000000000000,55.750000000000000,-9999.000000000000000
254,668,-160.750000000000000,70.250000000000000,1.903159980000000
255,669,-160.750000000000000,69.750000000000000,2.027319910000000
256,670,-160.750000000000000,69.250000000000000,1.804360030000000
257,671,-160.750000000000000,68.750000000000000,1.783400060000000
258,672,-160.750000000000000,68.250000000000000,1.877040030000000
259,673,-160.750000000000000,67.750000000000000,2.283560040000000
260,674,-160.750000000000000,67.250000000000000,2.583600040000000
261,675,-160.750000000000000,66.750000000000000,-9999.000000000000000
262,676,-160.750000000000000,66.250000000000000,2.738120080000000
263,677,-160.750000000000000,65.750000000000000,2.738440040000000
264,678,-160.750000000000000,65.250000000000000,2.904039860000000
265,679,-160.750000000000000,64.750000000000000,3.039720060000000
266,680,-160.750000000000000,64.250000000000000,2.787760020000000
267,681,-160.750000000000000,63.750000000000000,3.239120010000000
268,682,-160.750000000000000,63.250000000000000,3.127360110000000
269,683,-160.750000000000000,62.750000000000000,3.396240000000000
270,684,-160.750000000000000,62.250000000000000,3.343719960000000
271,685,-160.750000000000000,61.750000000000000,3.448640110000000
272,686,-160.750000000000000,61.250000000000000,3.456279990000000
273,687,-160.750000000000000,60.750000000000000,3.456239940000000
274,688,-160.750000000000000,60.250000000000000,3.282680030000000
275,689,-160.750000000000000,59.750000000000000,3.391360040000000
276,690,-160.750000000000000,59.250000000000000,3.613120080000000
277,691,-160.750000000000000,58.750000000000000,-9999.000000000000000
278,692,-160.750000000000000,55.250000000000000,-9999.000000000000000
279,705,-160.250000000000000,70.250000000000000,1.884239910000000
280,706,-160.250000000000000,69.750000000000000,2.008759980000000
281,707,-160.250000000000000,69.250000000000000,2.071439980000000
282,708,-160.250000000000000,68.750000000000000,1.558839920000000
283,709,-160.250000000000000,68.250000000000000,2.177639960000000
284,710,-160.250000000000000,67.750000000000000,1.803519960000000
285,711,-160.250000000000000,67.250000000000000,1.739000080000000
286,712,-160.250000000000000,66.750000000000000,-9999.000000000000000
287,713,-160.250000000000000,66.250000000000000,2.697959900000000
288,714,-160.250000000000000,65.750000000000000,2.746520040000000
289,715,-160.250000000000000,65.250000000000000,2.691200020000000
290,716,-160.250000000000000,64.750000000000000,2.786319970000000
291,717,-160.250000000000000,64.250000000000000,2.769320010000000
292,718,-160.250000000000000,63.750000000000000,3.033319950000000
293,719,-160.250000000000000,63.250000000000000,2.752320050000000
294,720,-160.250000000000000,62.750000000000000,3.400399920000000
295,721,-160.250000000000000,62.250000000000000,3.410880090000000
296,722,-160.250000000000000,61.750000000000000,3.361999990000000
297,723,-160.250000000000000,61.250000000000000,3.398360010000000
298,724,-160.250000000000000,60.750000000000000,3.317240000000000
299,725,-160.250000000000000,60.250000000000000,3.296880010000000
300,726,-160.250000000000000,59.750000000000000,3.043279890000000
301,727,-160.250000000000000,59.250000000000000,3.762559890000000
302,728,-160.250000000000000,56.250000000000000,2.809839960000000
303,729,-160.250000000000000,55.750000000000000,-9999.000000000000000
304,742,-159.750000000000000,70.750000000000000,1.791439890000000
305,743,-159.750000000000000,70.250000000000000,1.845080020000000
306,744,-159.750000000000000,69.750000000000000,1.949000000000000
307,745,-159.750000000000000,69.250000000000000,1.993119960000000
308,746,-159.750000000000000,68.750000000000000,1.765679960000000
309,747,-159.750000000000000,68.250000000000000,2.323519950000000
310,748,-159.750000000000000,67.750000000000000,2.102319960000000
311,749,-159.750000000000000,67.250000000000000,2.666239980000000
312,750,-159.750000000000000,66.750000000000000,2.703480010000000
313,751,-159.750000000000000,66.250000000000000,2.568000080000000
314,752,-159.750000000000000,65.750000000000000,2.660720110000000
315,753,-159.750000000000000,65.250000000000000,2.496320010000000
316,754,-159.750000000000000,64.750000000000000,2.480920080000000
317,755,-159.750000000000000,64.250000000000000,2.889199970000000
318,756,-159.750000000000000,63.750000000000000,2.915080070000000
319,757,-159.750000000000000,63.250000000000000,3.265719890000000
320,758,-159.750000000000000,62.750000000000000,3.450680020000000
321,759,-159.750000000000000,62.250000000000000,3.443919900000000
322,760,-159.750000000000000,61.750000000000000,3.378600120000000
323,761,-159.750000000000000,61.250000000000000,3.177439930000000
324,762,-159.750000000000000,60.750000000000000,2.825160030000000
325,763,-159.750000000000000,60.250000000000000,2.752120020000000
326,764,-159.750000000000000,59.750000000000000,3.302279950000000
327,765,-159.750000000000000,59.250000000000000,3.369080070000000
328,766,-159.750000000000000,56.250000000000000,1.887959840000000
329,780,-159.250000000000000,70.750000000000000,1.772040010000000
330,781,-159.250000000000000,70.250000000000000,1.845559950000000
331,782,-159.250000000000000,69.750000000000000,1.909000040000000
332,783,-159.250000000000000,69.250000000000000,1.995039940000000
333,784,-159.250000000000000,68.750000000000000,1.584839940000000
334,785,-159.250000000000000,68.250000000000000,2.011280060000000
335,786,-159.250000000000000,67.750000000000000,2.037760020000000
336,787,-159.250000000000000,67.250000000000000,2.651880030000000
337,788,-159.250000000000000,66.750000000000000,2.719320060000000
338,789,-159.250000000000000,66.250000000000000,2.765840050000000
339,790,-159.250000000000000,65.750000000000000,2.582479950000000
340,791,-159.250000000000000,65.250000000000000,2.340600010000000
341,792,-159.250000000000000,64.750000000000000,2.434920070000000
342,793,-159.250000000000000,64.250000000000000,2.617800000000000
343,794,-159.250000000000000,63.750000000000000,3.271600010000000
344,795,-159.250000000000000,63.250000000000000,3.149879930000000
345,796,-159.250000000000000,62.750000000000000,3.202399970000000
346,797,-159.250000000000000,62.250000000000000,3.363559960000000
347,798,-159.250000000000000,61.750000000000000,3.206840040000000
348,799,-159.250000000000000,61.250000000000000,3.277280090000000
349,800,-159.250000000000000,60.750000000000000,2.931679960000000
350,801,-159.250000000000000,60.250000000000000,2.697319980000000
351,802,-159.250000000000000,59.750000000000000,3.294320110000000
352,803,-159.250000000000000,59.250000000000000,3.545200110000000
353,804,-159.250000000000000,58.750000000000000,-9999.000000000000000
354,805,-159.250000000000000,56.250000000000000,-0.240960110000000
355,818,-158.750000000000000,70.750000000000000,1.732160090000000
356,819,-158.750000000000000,70.250000000000000,1.825680140000000
357,820,-158.750000000000000,69.750000000000000,1.889000060000000
358,821,-158.750000000000000,69.250000000000000,1.834199910000000
359,822,-158.750000000000000,68.750000000000000,1.753120060000000
360,823,-158.750000000000000,68.250000000000000,1.895599960000000
361,824,-158.750000000000000,67.750000000000000,2.135720010000000
362,825,-158.750000000000000,67.250000000000000,2.577159880000000
363,826,-158.750000000000000,66.750000000000000,2.728199960000000
364,827,-158.750000000000000,66.250000000000000,2.638760090000000
365,828,-158.750000000000000,65.750000000000000,2.567960020000000
366,829,-158.750000000000000,65.250000000000000,2.656519890000000
367,830,-158.750000000000000,64.750000000000000,2.491440060000000
368,831,-158.750000000000000,64.250000000000000,3.022360090000000
369,832,-158.750000000000000,63.750000000000000,3.200560090000000
370,833,-158.750000000000000,63.250000000000000,3.407239910000000
371,834,-158.750000000000000,62.750000000000000,3.432120080000000
372,835,-158.750000000000000,62.250000000000000,3.086319920000000
373,836,-158.750000000000000,61.750000000000000,3.226480010000000
374,837,-158.750000000000000,61.250000000000000,3.057840110000000
375,838,-158.750000000000000,60.750000000000000,3.081680060000000
376,839,-158.750000000000000,60.250000000000000,3.361480000000000
377,840,-158.750000000000000,59.750000000000000,3.345880030000000
378,841,-158.750000000000000,59.250000000000000,3.705640080000000
379,842,-158.750000000000000,56.750000000000000,1.216080070000000
380,843,-158.750000000000000,56.250000000000000,0.592319910000000
381,857,-158.250000000000000,70.750000000000000,1.733600140000000
382,858,-158.250000000000000,70.250000000000000,1.804960010000000
383,859,-158.250000000000000,69.750000000000000,1.891039970000000
384,860,-158.250000000000000,69.250000000000000,1.712640050000000
385,861,-158.250000000000000,68.750000000000000,1.757920030000000
386,862,-158.250000000000000,68.250000000000000,2.018719910000000
387,863,-158.250000000000000,67.750000000000000,2.259439950000000
388,864,-158.250000000000000,67.250000000000000,2.499320030000000
389,865,-158.250000000000000,66.750000000000000,2.750479940000000
390,866,-158.250000000000000,66.250000000000000,2.571079970000000
391,867,-158.250000000000000,65.750000000000000,2.494879960000000
392,868,-158.250000000000000,65.250000000000000,2.749919890000000
393,869,-158.250000000000000,64.750000000000000,2.959840060000000
394,870,-158.250000000000000,64.250000000000000,3.060319900000000
395,871,-158.250000000000000,63.750000000000000,3.214679960000000
396,872,-158.250000000000000,63.250000000000000,3.402080060000000
397,873,-158.250000000000000,62.750000000000000,3.336080070000000
398,874,-158.250000000000000,62.250000000000000,3.379640100000000
399,875,-158.250000000000000,61.750000000000000,3.212199930000000
400,876,-158.250000000000000,61.250000000000000,2.832880020000000
401,877,-158.250000000000000,60.750000000000000,3.069040060000000
402,878,-158.250000000000000,60.250000000000000,3.308599950000000
403,879,-158.250000000000000,59.750000000000000,3.681439880000000
404,880,-158.250000000000000,59.250000000000000,-9999.000000000000000
405,881,-158.250000000000000,58.750000000000000,-9999.000000000000000
406,882,-158.250000000000000,57.250000000000000,2.357959990000000
407,883,-158.250000000000000,56.750000000000000,1.116359830000000
408,897,-157.750000000000000,70.750000000000000,1.735280040000000
409,898,-157.750000000000000,70.250000000000000,1.785439970000000
410,899,-157.750000000000000,69.750000000000000,1.889359950000000
411,900,-157.750000000000000,69.250000000000000,1.778400060000000
412,901,-157.750000000000000,68.750000000000000,1.843320010000000
413,902,-157.750000000000000,68.250000000000000,1.941960100000000
414,903,-157.750000000000000,67.750000000000000,1.877280120000000
415,904,-157.750000000000000,67.250000000000000,2.543519970000000
416,905,-157.750000000000000,66.750000000000000,2.506759880000000
417,906,-157.750000000000000,66.250000000000000,2.218240020000000
418,907,-157.750000000000000,65.750000000000000,2.792000060000000
419,908,-157.750000000000000,65.250000000000000,3.013159990000000
420,909,-157.750000000000000,64.750000000000000,3.043200020000000
421,910,-157.750000000000000,64.250000000000000,2.363399980000000
422,911,-157.750000000000000,63.750000000000000,3.252520080000000
423,912,-157.750000000000000,63.250000000000000,3.336200000000000
424,913,-157.750000000000000,62.750000000000000,3.311399940000000
425,914,-157.750000000000000,62.250000000000000,2.997200010000000
426,915,-157.750000000000000,61.750000000000000,2.565639970000000
427,916,-157.750000000000000,61.250000000000000,2.948280100000000
428,917,-157.750000000000000,60.750000000000000,3.181799890000000
429,918,-157.750000000000000,60.250000000000000,3.197760110000000
430,919,-157.750000000000000,59.750000000000000,3.713039880000000
431,920,-157.750000000000000,59.250000000000000,3.837320090000000
432,921,-157.750000000000000,58.750000000000000,-9999.000000000000000
433,922,-157.750000000000000,57.250000000000000,2.484240060000000
434,923,-157.750000000000000,56.750000000000000,-9999.000000000000000
435,938,-157.250000000000000,70.750000000000000,1.716120000000000
436,939,-157.250000000000000,70.250000000000000,1.805079940000000
437,940,-157.250000000000000,69.750000000000000,1.889240030000000
438,941,-157.250000000000000,69.250000000000000,1.699479940000000
439,942,-157.250000000000000,68.750000000000000,1.727040050000000
440,943,-157.250000000000000,68.250000000000000,1.789520030000000
441,944,-157.250000000000000,67.750000000000000,1.948559880000000
442,945,-157.250000000000000,67.250000000000000,2.341480020000000
443,946,-157.250000000000000,66.750000000000000,2.629640100000000
444,947,-157.250000000000000,66.250000000000000,2.502320050000000
445,948,-157.250000000000000,65.750000000000000,2.993919850000000
446,949,-157.250000000000000,65.250000000000000,3.055559870000000
447,950,-157.250000000000000,64.750000000000000,3.087759970000000
448,951,-157.250000000000000,64.250000000000000,2.855759860000000
449,952,-157.250000000000000,63.750000000000000,3.231920000000000
450,953,-157.250000000000000,63.250000000000000,3.233560090000000
451,954,-157.250000000000000,62.750000000000000,2.973400120000000
452,955,-157.250000000000000,62.250000000000000,3.178479910000000
453,956,-157.250000000000000,61.750000000000000,3.042360070000000
454,957,-157.250000000000000,61.250000000000000,2.901999950000000
455,958,-157.250000000000000,60.750000000000000,3.112879990000000
456,959,-157.250000000000000,60.250000000000000,3.483479980000000
457,960,-157.250000000000000,59.750000000000000,3.811239960000000
458,961,-157.250000000000000,59.250000000000000,3.900239940000000
459,962,-157.250000000000000,58.250000000000000,3.915159940000000
460,963,-157.250000000000000,57.750000000000000,3.397160050000000
461,964,-157.250000000000000,57.250000000000000,2.569360020000000
462,979,-156.750000000000000,71.250000000000000,1.686200020000000
463,980,-156.750000000000000,70.750000000000000,1.737320070000000
464,981,-156.750000000000000,70.250000000000000,1.804120060000000
465,982,-156.750000000000000,69.750000000000000,1.828759910000000
466,983,-156.750000000000000,69.250000000000000,1.740439890000000
467,984,-156.750000000000000,68.750000000000000,1.875440000000000
468,985,-156.750000000000000,68.250000000000000,1.718279960000000
469,986,-156.750000000000000,67.750000000000000,1.980679990000000
470,987,-156.750000000000000,67.250000000000000,2.104000090000000
471,988,-156.750000000000000,66.750000000000000,2.304719920000000
472,989,-156.750000000000000,66.250000000000000,2.276679990000000
473,990,-156.750000000000000,65.750000000000000,3.037280080000000
474,991,-156.750000000000000,65.250000000000000,3.120360140000000
475,992,-156.750000000000000,64.750000000000000,3.151239870000000
476,993,-156.750000000000000,64.250000000000000,3.082839970000000
